Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"So you want to do biocodicology? A field guide to the biological analysis of parchment",2019,"Heritage Science","10.1186/s40494-019-0278-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067024153&doi=10.1186%2fs40494-019-0278-6&partnerID=40&md5=e7ef9d13cdc248ab60120bab43685a5c","Horizon 2020 Framework Programme; H2020 European Research Council; FP7 People: Marie-Curie Actions; British Academy; Marie Curie; European Research Council; Danmarks Grundforskningsfond","Fiddyment, S.; BioArCh, United Kingdom; email: sarah.fiddyment@palaeome.org","English",Review,"All Open Access, Gold, Green",Scopus
"A Novel Block Sparse Reconstruction Method for DOA Estimation with Unknown Mutual Coupling",2019,"IEEE Communications Letters","10.1109/LCOMM.2019.2929384","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074268709&doi=10.1109%2fLCOMM.2019.2929384&partnerID=40&md5=242b720190870dd7373678207b7c8f65",,"Li, Y.; College of Information and Communication Engineering, China; email: liyingsong@ieee.org","English",Article,"All Open Access, Green",Scopus
"A transformative university learning experience contributes to sustainability attitudes, skills and agency",2019,"Journal of Cleaner Production","10.1016/j.jclepro.2019.05.395","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067307165&doi=10.1016%2fj.jclepro.2019.05.395&partnerID=40&md5=bcc84c4b196a431c179b7bb1cb7b399b","","Probst, L.; Centre for Development Research, Austria; email: lorenz.probst@boku.ac.at","English",Article,"",Scopus
"A Family of Dual-Activity Glycosyltransferase-Phosphorylases Mediates Mannogen Turnover and Virulence in Leishmania Parasites",2019,"Cell Host and Microbe","10.1016/j.chom.2019.08.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071309892&doi=10.1016%2fj.chom.2019.08.009&partnerID=40&md5=05a8b23f866785ee222327e66bee7b99","Seventh Framework Programme; Jack Brockhoff Foundation; Medical Research Council; Biotechnology and Biological Sciences Research Council; Royal Society; Australian Research Council; National Health and Medical Research Council; State Government of Victoria; Mauritius Research Council","McConville, M.J.; Department of Biochemistry and Molecular Biology, Australia; email: malcolmm@unimelb.edu.au","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"An Examination of Tensions in a Hybrid Collaboration: A Longitudinal Study of an Empty Homes Project",2019,"Journal of Business Ethics","10.1007/s10551-018-3962-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049143131&doi=10.1007%2fs10551-018-3962-7&partnerID=40&md5=76cb0e0cbcb3ae6e09c7eabc820ce732",,"Doherty, B.; The York Management School, United Kingdom; email: bob.doherty@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Single-molecule live cell imaging of Rep reveals the dynamic interplay between an accessory replicative helicase and the replisome",2019,"Nucleic Acids Research","10.1093/nar/gkz298","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068169638&doi=10.1093%2fnar%2fgkz298&partnerID=40&md5=20792693e4d08e59368266d3520a081c","University of York","Leake, M.C.; Department of Physics, United Kingdom; email: mark.leake@york.ac.uk
McGlynn, P.; Department of Biology, United Kingdom; email: peter.mcglynn@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"On the Uplink Throughput of Zero Forcing in Cell-Free Massive MIMO With Coarse Quantization",2019,"IEEE Transactions on Vehicular Technology","10.1109/TVT.2019.2920070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069435486&doi=10.1109%2fTVT.2019.2920070&partnerID=40&md5=050b378e10d55415eadae9b81856e25a","Lembaga Pengelola Dana Pendidikan","Maryopi, D.; Department of Electronic Engineering, United Kingdom; email: dm1110@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Dynamic and Functional Profiling of Xylan-Degrading Enzymes in Aspergillus Secretomes Using Activity-Based Probes",2019,"ACS Central Science","10.1021/acscentsci.9b00221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066455209&doi=10.1021%2facscentsci.9b00221&partnerID=40&md5=2cf7e4ea7c3a405b1facff136ac25bdc","Seventh Framework Programme; Ministerio de Ciencia, Innovación y Universidades; Natural Sciences and Engineering Research Council of Canada; Engineering and Physical Sciences Research Council; Biotechnology and Biological Sciences Research Council; Royal Society; European Research Council; Agence Nationale de la Recherche; Agència de Gestió d'Ajuts Universitaris i de Recerca; Nederlandse Organisatie voor Wetenschappelijk Onderzoek; Ministerio de Ciencia e Innovación","Wu, L.; York Structural Biology Laboratory, United Kingdom; email: liang.wu@york.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Tunable Supramolecular Gel Properties by Varying Thermal History",2019,"Chemistry - A European Journal","10.1002/chem.201806281","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065721201&doi=10.1002%2fchem.201806281&partnerID=40&md5=83121b1a2714653b06818b80678b246a","Seventh Framework Programme; University of East Anglia; European Research Council; Seventh Framework Programme","Khimyak, Y.Z.; School of Pharmacy, Norwich Research Park, United Kingdom; email: Y.Khimyak@uea.ac.uk","English",Article,"All Open Access, Green",Scopus
"Dispersal limitations and historical factors determine the biogeography of specialized terrestrial protists",2019,"Molecular Ecology","10.1111/mec.15117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068917047&doi=10.1111%2fmec.15117&partnerID=40&md5=af0aa274eee42a85ddc9312a348b1092","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung; Russian Foundation for Basic Research; Fondo Nacional de Desarrollo Científico y Tecnológico; Consejo Superior de Investigaciones Científicas; Ministry of Education and Science of the Russian Federation; Vetenskapsrådet; Université de Bretagne Occidentale","Singer, D.; Laboratory of Soil Biodiversity, Switzerland; email: david.singer.bio@outlook.com","English",Article,"All Open Access, Green",Scopus
"A substrate-independent framework to characterize reservoir computers",2019,"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences","10.1098/rspa.2018.0723","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068260996&doi=10.1098%2frspa.2018.0723&partnerID=40&md5=dca4961d60f9eef53e28eb8023b63d9e","Defence Science and Technology Laboratory; Engineering and Physical Sciences Research Council","Dale, M.; Department of Computer Science, United Kingdom; email: matt.dale@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Effect of sea salt aerosol on tropospheric bromine chemistry",2019,"Atmospheric Chemistry and Physics","10.5194/acp-19-6497-2019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065827272&doi=10.5194%2facp-19-6497-2019&partnerID=40&md5=8b084928a79ca67217c0ffc905823283","National Science Foundation; Directorate for Geosciences","Zhu, L.; John A. Paulson School of Engineering and Applied Sciences, United States; email: lei.zhu.02@gmail.com","English",Article,"All Open Access, Gold, Green",Scopus
"Circular agri-food approaches: will consumers buy novel products made from vegetable waste?",2019,"Rural Society","10.1080/10371656.2019.1656394","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073252384&doi=10.1080%2f10371656.2019.1656394&partnerID=40&md5=e2ab82dc02bf2d55c3777c8de9afe0ed",,"McCarthy, B.; Department of Economics and Marketing, Australia; email: breda.mccarthy@jcu.edu.au","English",Article,"All Open Access, Green",Scopus
"Behavioral Heterogeneity in U.S. Inflation Dynamics",2019,"Journal of Business and Economic Statistics","10.1080/07350015.2017.1321548","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029439793&doi=10.1080%2f07350015.2017.1321548&partnerID=40&md5=f5342a7f0b478444ec46c420f03637a4","Seventh Framework Programme; British Academy",,"English",Article,"All Open Access, Green",Scopus
"Using palaeoecological techniques to understand the impacts of past volcanic eruptions",2019,"Quaternary International","10.1016/j.quaint.2017.12.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039162888&doi=10.1016%2fj.quaint.2017.12.019&partnerID=40&md5=bf41fd095aa7032cd536349e3a7ce6c8","Natural Environment Research Council; National Eye Research Centre; Royal Geographical Society; Russian Science Foundation","Payne, R.J.; Environment, United Kingdom; email: richard.payne@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Valorization of Waste Orange Peel to Produce Shear-Thinning Gels",2019,"Journal of Chemical Education","10.1021/acs.jchemed.8b01009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074230912&doi=10.1021%2facs.jchemed.8b01009&partnerID=40&md5=dc1e79b4c9396850d171c239aafec308","Engineering and Physical Sciences Research Council","Hurst, G.A.; Department of Chemistry, United Kingdom; email: glenn.hurst@york.ac.uk","English",Article,"",Scopus
"A hegemonic nuclear order: Understanding the Ban Treaty and the power politics of nuclear weapons",2019,"Contemporary Security Policy","10.1080/13523260.2019.1571852","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060993727&doi=10.1080%2f13523260.2019.1571852&partnerID=40&md5=5b19a98f18f944829dc083601ffa0521",,"Ritchie, N.; Department of Politics, United Kingdom; email: nick.ritchie@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Depth-based subgraph convolutional auto-encoder for network representation learning",2019,"Pattern Recognition","10.1016/j.patcog.2019.01.045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061234141&doi=10.1016%2fj.patcog.2019.01.045&partnerID=40&md5=bbdae13110bbe1fc3af6821b14b902fa","National Natural Science Foundation of China; Fundamental Research Funds for the Central Universities","Wang, Z.; The Hong Kong Polytechnic UniversityHong Kong; email: jerry.wang@connect.polyu.hk","English",Article,"All Open Access, Green",Scopus
"A novel method to characterise levels of pharmaceutical pollution in large-scale aquatic monitoring campaigns",2019,"Applied Sciences (Switzerland)","10.3390/app9071368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064093682&doi=10.3390%2fapp9071368&partnerID=40&md5=75b2b86aae827fc7f34664e11778656e","U.S. Geological Survey; Engineering and Physical Sciences Research Council","Wilkinson, J.L.; Environment and Geography Department, United Kingdom; email: john.wilkinson@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Analysis and optimisation of a novel “bio-brewery” approach: Production of bio-fuels and bio-chemicals by microwave-assisted, hydrothermal liquefaction of brewers’ spent grains",2019,"Energy Conversion and Management","10.1016/j.enconman.2019.01.111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061727867&doi=10.1016%2fj.enconman.2019.01.111&partnerID=40&md5=f0b240b5c2b4432bbd0b6cd8bba839da","Ministerio de Ciencia, Innovación y Universidades; Engineering and Physical Sciences Research Council; Biotechnology and Biological Sciences Research Council; Universidad de Castilla-La Mancha","Remón, J.; Instituto de Carboquímica (ICB), C/ Miguel Luesma 4, Spain; email: jremon@icb.csic.es","English",Article,"All Open Access, Green",Scopus
"The mechanism of salt effects on starch gelatinization from a statistical thermodynamic perspective",2019,"Food Hydrocolloids","10.1016/j.foodhyd.2018.08.042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053133903&doi=10.1016%2fj.foodhyd.2018.08.042&partnerID=40&md5=98b06a923226ad2b0d9f90326bf69f5d","Engineering and Physical Sciences Research Council; Daiwa Anglo-Japanese Foundation; Japan Society for the Promotion of Science London; Japan Society for the Promotion of Science; Ministry of Education, Culture, Sports, Science and Technology","Shimizu, S.; York Structural Biology Laboratory, Heslington, United Kingdom; email: seishi.shimizu@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Inequality, material well-being, and subjective well-being: Exploring associations for children across 15 diverse countries",2019,"Children and Youth Services Review","10.1016/j.childyouth.2017.06.033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019614438&doi=10.1016%2fj.childyouth.2017.06.033&partnerID=40&md5=df2c86886a0fdfb4cdf89055ec843496",,"Main, G.; School of Education, United Kingdom; email: g.main@leeds.ac.uk","English",Article,"All Open Access, Green",Scopus
"Considerations in the determination of orientational order parameters from X-ray scattering experiments",2019,"Liquid Crystals","10.1080/02678292.2018.1455227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044461214&doi=10.1080%2f02678292.2018.1455227&partnerID=40&md5=94fb16f1f14e5e53f127c9b99df67b96","Engineering and Physical Sciences Research Council","Moore, J.N.; Department of Chemistry, United Kingdom; email: john.moore@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Demonstration of Baird's rule complementarity in the singlet state with implications for excited-state intramolecular proton transfer",2019,"Physical Chemistry Chemical Physics","10.1039/c9cp02050k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066983519&doi=10.1039%2fc9cp02050k&partnerID=40&md5=f085470afe952bcbd190665432d364f9","Pfizer; Iowa State University","Vanveller, B.; Department of Chemistry, United States; email: bvv@iastate.edu","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Green Machine: A Card Game Introducing Students to Systems Thinking in Green Chemistry by Strategizing the Creation of a Recycling Plant",2019,"Journal of Chemical Education","10.1021/acs.jchemed.9b00278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072575629&doi=10.1021%2facs.jchemed.9b00278&partnerID=40&md5=6025b6e83a24cc2e1965294a8944b7a8",,"Hurst, G.A.; Green Chemistry Centre of Excellence, United Kingdom; email: glenn.hurst@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"False-negative detections from environmental DNA collected in the presence of large numbers of killer whales (Orcinus orca)",2019,"Environmental DNA","10.1002/edn3.32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106272930&doi=10.1002%2fedn3.32&partnerID=40&md5=f5dd3c64ca55bffb62d0bbcbdfb25b11","American Museum of Natural History; Horizon 2020 Framework Programme; Københavns Universitet; Icelandic Centre for Research; Irish Research Council; Horizon 2020","Pinfield, R.; School of Biological, Ireland; email: roisinpinfield@gmail.com","English",Article,"All Open Access, Gold, Green",Scopus
"The application of multi-particulate microcapsule containing probiotic bacteria and inulin nanoparticles in enhancing the probiotic survivability in yoghurt",2019,"Biocatalysis and Agricultural Biotechnology","10.1016/j.bcab.2019.101391","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073689045&doi=10.1016%2fj.bcab.2019.101391&partnerID=40&md5=68c9f5813abb7a608efb40afa39f9d9e",,"El-Sayed, H.S.; Dairy Science Department, Dokki, Egypt; email: drhodasamir@yahoo.com","English",Article,"",Scopus
"Right on target: using plants and microbes to remediate explosives",2019,"International Journal of Phytoremediation","10.1080/15226514.2019.1606783","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072133713&doi=10.1080%2f15226514.2019.1606783&partnerID=40&md5=827ccc0fba88d271d9e64c024e7ece46","U.S. Department of Defense; Strategic Environmental Research and Development Program; Environmental Security Technology Certification Program; Biotechnology and Biological Sciences Research Council; Ministry of Defense","Rylott, E.L.; Centre for Novel Agricultural Products, United Kingdom; email: liz.rylott@york.ac.uk","English",Review,"All Open Access, Hybrid Gold",Scopus
