Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"Public-private partnerships and the politics of alcohol policy in England: The Coalition Government's Public Health 'Responsibility Deal'",2019,"BMC Public Health","10.1186/s12889-019-7787-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075459011&doi=10.1186%2fs12889-019-7787-9&partnerID=40&md5=41a9ec3d7860a7bcb87b5acb339261ab","Wellcome Trust","Hawkins, B.; Faculty Fo Public Health and Policy, 15-17 Tavistock Plave, United Kingdom; email: ben.hawkins@lshtm.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Dissociations in semantic cognition: Oscillatory evidence for opposing effects of semantic control and type of semantic relation in anterior and posterior temporal cortex",2019,"Cortex","10.1016/j.cortex.2019.07.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070090327&doi=10.1016%2fj.cortex.2019.07.002&partnerID=40&md5=ec545c05a7a6abce5812cfc369e438a9","Horizon 2020 Framework Programme; Biotechnology and Biological Sciences Research Council; European Research Council","Jefferies, E.; Department of Psychology, United Kingdom; email: beth.jefferies@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Venous thromboembolism prophylaxis strategies for people undergoing elective total knee replacement: a systematic review and network meta-analysis",2019,"The Lancet Haematology","10.1016/S2352-3026(19)30155-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072399898&doi=10.1016%2fS2352-3026%2819%2930155-3&partnerID=40&md5=3e5c77d9461a13a2383f670bfdea4b8e","Pfizer UK; National Institute for Health and Care Excellence; Heraeus Noblelight America; ConvaTec; Medical Research Council; National Institute for Health Research; Royal College of Physicians; Health Technology Assessment Programme; Health Foundation; Orthopaedic Research UK; Vifor Pharma; Systematic Reviews Programme","Dawoud, D.; National Institute for Health and Care ExcellenceUnited Kingdom; email: dalia.dawoud@nice.org.uk","English",Article,"All Open Access, Green",Scopus
"How should stressors be examined in teachers? Answering questions about dimensionality, generalizability and predictive effects using the multicontext stressors scale",2019,"International Journal of Environmental Research and Public Health","10.3390/ijerph16183388","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072559858&doi=10.3390%2fijerph16183388&partnerID=40&md5=7fea392e0cfa0ad2ddb26a599d3732d9","Ministerio de Economía y Competitividad; European Social Fund","Abós, Á.; Faculty of Health and Sport Sciences, Spain; email: aabosc@unizar.es","English",Article,"All Open Access, Gold, Green",Scopus
"Incorporating Affordability Concerns Within Cost-Effectiveness Analysis for Health Technology Assessment",2019,"Value in Health","10.1016/j.jval.2019.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069700485&doi=10.1016%2fj.jval.2019.05.003&partnerID=40&md5=e2df118fb07bd9efff2d5f1732ca5da4",,"Lomas, J.R.S.; Centre for Health Economics, United Kingdom; email: james.lomas@york.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"High status diet and health in Medieval Lisbon: a combined isotopic and osteological analysis of the Islamic population from São Jorge Castle, Portugal",2019,"Archaeological and Anthropological Sciences","10.1007/s12520-019-00822-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064437022&doi=10.1007%2fs12520-019-00822-7&partnerID=40&md5=d27e99ef2064e3026e281eaf462d99ce",,"Toso, A.; BioArCh, United Kingdom; email: alice.toso@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Missing in action: Insights from an exploratory ethnographic observation study of alcohol in everyday UK community pharmacy practice",2019,"Drug and Alcohol Review","10.1111/dar.12960","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069531469&doi=10.1111%2fdar.12960&partnerID=40&md5=428e3785a2fb55fa306d78fbb209e830","National Institute for Health Research; Programme Grants for Applied Research","Morris, S.; Department of Health Sciences, United Kingdom; email: stephanie.morris@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Effects of curcumin on ion channels and pumps: A review",2019,"IUBMB Life","10.1002/iub.2054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065048143&doi=10.1002%2fiub.2054&partnerID=40&md5=7959aa16a162eaa2ec8d3ade7317efee",,"Sahebkar, A.; Biotechnology Research Center, Iran; email: sahebkara@mums.ac.ir","English",Review,"All Open Access, Bronze, Green",Scopus
"'I'm not a real boozer': A qualitative study of primary care patients' views on drinking and its consequences",2019,"Journal of Public Health (United Kingdom)","10.1093/pubmed/fdy067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072705127&doi=10.1093%2fpubmed%2ffdy067&partnerID=40&md5=18e3d9668c4aeb1eeed555058c0791aa","South London and Maudsley NHS Foundation Trust; Maudsley Charity; National Institute for Health Research; Health Foundation","Khadjesari, Z.; EHealth Unit, Upper Third Floor, Rowland Hill Street, United Kingdom; email: zarnie.khadjesari@kcl.ac.uk","English",Article,"All Open Access, Green",Scopus
"Health-related quality of life and well-being in people over 75 years of age with end-stage kidney disease managed with dialysis or comprehensive conservative care: A cross-sectional study in the UK and Australia",2019,"BMJ Open","10.1136/bmjopen-2018-027776","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065990655&doi=10.1136%2fbmjopen-2018-027776&partnerID=40&md5=8fca2cb24b63589805eecf94084d4fc2","National Health and Medical Research Council","Shah, K.K.; Health Economics, Australia; email: karan.shah@ctc.usyd.edu.au","English",Article,"All Open Access, Gold, Green",Scopus
"The Effect of Patient Characteristics on Acupuncture Treatment Outcomes",2019,"Clinical Journal of Pain","10.1097/AJP.0000000000000691","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063540577&doi=10.1097%2fAJP.0000000000000691&partnerID=40&md5=1258055d95526f8700c116685eeeab98","National Institutes of Health; National Cancer Institute; National Center for Complementary and Alternative Medicine; Samueli Institute; National Institute for Health Research","Witt, C.M.; Institute for Complementary and Integrative Medicine, Sonneggstrasse 6, Switzerland; email: claudia.witt@uzh.ch","English",Article,"All Open Access, Green",Scopus
"Multiple inequity in health care: An example from Brazil",2019,"Social Science and Medicine","10.1016/j.socscimed.2019.02.034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062512093&doi=10.1016%2fj.socscimed.2019.02.034&partnerID=40&md5=9441e75bc77a99625a70c69dfc115c68","National Institute on Disability and Rehabilitation Research; Wellcome Trust; National Institute for Health Research; National Institute for Health Research Collaboration for Leadership in Applied Health Research and Care North West Coast","Barbosa, E.C.; Department of Applied Health Research, 1-19 Torrington Pl, United Kingdom; email: e.barbosa@ucl.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"The devil is in the detail: Exploring the intrinsic neural mechanisms that link attention-deficit/hyperactivity disorder symptomatology to ongoing cognition",2019,"Psychological Medicine","10.1017/S0033291718003598","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057999118&doi=10.1017%2fS0033291718003598&partnerID=40&md5=4777f7ed4d9cae682002779fd2f69dc9",,"Vatansever, D.; Department of Psychology, United Kingdom; email: deniz.vatansever@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"The impact and cost-effectiveness of combined HIV prevention scenarios among transgender women sex-workers in Lima, Peru: a mathematical modelling study",2019,"The Lancet Public Health","10.1016/S2468-2667(18)30236-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062296900&doi=10.1016%2fS2468-2667%2818%2930236-6&partnerID=40&md5=0f6b5f88fdf99660b74854508ad7a851","National Institutes of Health; National Institute on Drug Abuse; National Institute of Development Administration; Mauritius Research Council","Bórquez, A.; Division of Infectious Diseases and Global Public Health, United States; email: aborquez@ucsd.edu","English",Article,"All Open Access, Gold, Green",Scopus
"A Cell-Surface GH9 Endo-Glucanase Coordinates with Surface Glycan-Binding Proteins to Mediate Xyloglucan Uptake in the Gut Symbiont Bacteroides ovatus",2019,"Journal of Molecular Biology","10.1016/j.jmb.2019.01.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061245804&doi=10.1016%2fj.jmb.2019.01.008&partnerID=40&md5=1bcefd7784d8252098909cb9092e3708","National Institutes of Health; National Institute of General Medical Sciences; Canadian Institutes of Health Research; Canada Foundation for Innovation; Biotechnology and Biological Sciences Research Council; Royal Society; British Columbia Knowledge Development Fund","Koropatkin, N.M.; Department of Microbiology and Immunology, United States; email: nkoropat@umich.edu","English",Article,"All Open Access, Bronze, Green",Scopus
"ELD revisited: A second look at a neuropsychological impairment of working memory affecting retention of visuo-spatial material",2019,"Cortex","10.1016/j.cortex.2018.10.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057843896&doi=10.1016%2fj.cortex.2018.10.029&partnerID=40&md5=2ced72bf17a227d349532e8efc810e5c",,"Hanley, J.R.; Department of Psychology, Colchester CO4 9TN, United Kingdom; email: rhanley@essex.ac.uk","English",Note,"All Open Access, Green",Scopus
"The interplay between economics, legislative power and social influence examined through a social-ecological framework for marine ecosystems services",2019,"Science of the Total Environment","10.1016/j.scitotenv.2018.09.181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053870657&doi=10.1016%2fj.scitotenv.2018.09.181&partnerID=40&md5=4be0e941aac15ba037c7b7da1bc083fe","Natural Environment Research Council; Seventh Framework Programme; Erzincan Üniversitesi","Martino, S.; Department of Environment and Geography, United Kingdom; email: simone.martino@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"The effects of treatment with liraglutide on quality of life and depression in young obese women with PCOS and controls",2019,"Gynecological Endocrinology","10.1080/09513590.2018.1505848","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059342974&doi=10.1080%2f09513590.2018.1505848&partnerID=40&md5=20e88fb808929c2f73ecbdd4b28d0953","World Health Organization; University of Bath","Atkin, S.; Weill Cornell Medicine Qatar, Education City, PO Box 24144, Qatar; email: sla2002@qatar-med.cornell.edu","English",Article,"All Open Access, Green",Scopus
"A tale of three species: Adaptation of sodalis glossinidius to tsetse biology, wigglesworthia metabolism, and host diet",2019,"mBio","10.1128/mBio.02106-18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059500428&doi=10.1128%2fmBio.02106-18&partnerID=40&md5=13cdafbb51726b712bd2cffc646fca4f","University of York; Wellcome Trust; Biotechnology and Biological Sciences Research Council","Wood, A.J.; Department of Biology, United Kingdom; email: jamie.wood@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Unmaking citizens: Passport removals, pre-emptive policing and the reimagining of colonial governmentalities",2019,"Ethnic and Racial Studies","10.1080/01419870.2017.1411965","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038621392&doi=10.1080%2f01419870.2017.1411965&partnerID=40&md5=99e76ea81a956df4db3554a57459111f","Economic and Social Research Council","Kapoor, N.; Department of Sociology, United Kingdom; email: Nisha.Kapoor@warwick.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Outcomes of reablement and their measurement: Findings from an evaluation of English reablement services",2019,"Health and Social Care in the Community","10.1111/hsc.12814","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070064553&doi=10.1111%2fhsc.12814&partnerID=40&md5=da2f92098d3ee5e9443518ea4c37c93b","California Community Foundation; Medical Research Council; National Institute for Health and Care Research; Health Services and Delivery Research Programme; Collaboration for Leadership in Applied Health Research and Care - Greater Manchester; NIHR Collaboration for Leadership in Applied Health Research and Care South London","Beresford, B.; Social Policy Research Unit, United Kingdom; email: bryony.beresford@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Geographical variation in outcomes of primary hip and knee replacement",2019,"JAMA Network Open","10.1001/jamanetworkopen.2019.14325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074262424&doi=10.1001%2fjamanetworkopen.2019.14325&partnerID=40&md5=3ad786db8dcb6f12cf7b31fe2d83400e","Medical Research Council","Garriga, C.; Nuffield Department of Orthopaedics, United Kingdom; email: cesar.garriga@phc.ox.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Tisagenlecleucel for the Treatment of Relapsed or Refractory B-cell Acute Lymphoblastic Leukaemia in People Aged up to 25 Years: An Evidence Review Group Perspective of a NICE Single Technology Appraisal",2019,"PharmacoEconomics","10.1007/s40273-019-00799-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064501881&doi=10.1007%2fs40273-019-00799-0&partnerID=40&md5=67763d70b75af8a88942147cb1bb16fe","National Institute for Health Research; Health Technology Assessment Programme","Walton, M.; Centre for Reviews and Dissemination, United Kingdom; email: matthew.walton@york.ac.uk","English",Review,"All Open Access, Green",Scopus
"The importance of return to work: How to achieve optimal reintegration in ACS patients",2019,"European Journal of Preventive Cardiology","10.1177/2047487319839263","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063929825&doi=10.1177%2f2047487319839263&partnerID=40&md5=a3472085b26e298c07719acc6027d0fc",,"Reibis, R.; Center of Rehabilitation Research, Germany; email: rona.reibis@hotmail.de","English",Review,"All Open Access, Green",Scopus
"Managing uncertain recovery for patients nearing the end of life in hospital: A mixed-methods feasibility cluster randomised controlled trial of the AMBER care bundle",2019,"Trials","10.1186/s13063-019-3612-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071033877&doi=10.1186%2fs13063-019-3612-0&partnerID=40&md5=d7fdc5586cf5588de8fe17d8ce614c09","National Institute for Health Research; Health Technology Assessment Programme","Koffman, J.; King's College London, United Kingdom; email: jonathan.koffman@kcl.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
